# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.2000000000E+00     0.1257861635E+02     0.9424580507E+03     0.3002029228E+03
  0.2000000000E+00     0.1320754717E+02     0.9367072652E+03     0.3002007497E+03
  0.2000000000E+00     0.1383647799E+02     0.9308350757E+03     0.3001985358E+03
  0.2000000000E+00     0.1446540881E+02     0.9248512323E+03     0.3001962852E+03
  0.2000000000E+00     0.1509433962E+02     0.9187649932E+03     0.3001940016E+03
  0.2000000000E+00     0.1572327044E+02     0.9125851534E+03     0.3001916885E+03
  0.2000000000E+00     0.1635220126E+02     0.9063200701E+03     0.3001893493E+03
  0.2000000000E+00     0.1698113208E+02     0.8999776874E+03     0.3001869872E+03
  0.2000000000E+00     0.1761006289E+02     0.8935655584E+03     0.3001846053E+03
  0.2000000000E+00     0.1823899371E+02     0.8870908664E+03     0.3001822063E+03
  0.2000000000E+00     0.1886792453E+02     0.8805604448E+03     0.3001797930E+03
  0.2000000000E+00     0.1949685535E+02     0.8739807948E+03     0.3001773680E+03
  0.2000000000E+00     0.2012578616E+02     0.8673581031E+03     0.3001749337E+03
  0.2000000000E+00     0.2075471698E+02     0.8606982576E+03     0.3001724924E+03
  0.2000000000E+00     0.2138364780E+02     0.8540068628E+03     0.3001700463E+03
  0.2000000000E+00     0.2201257862E+02     0.8472892540E+03     0.3001675975E+03
  0.2000000000E+00     0.2264150943E+02     0.8405505101E+03     0.3001651479E+03
  0.2000000000E+00     0.2327044025E+02     0.8337954666E+03     0.3001626994E+03
  0.2000000000E+00     0.2389937107E+02     0.8270287275E+03     0.3001602537E+03
  0.2000000000E+00     0.2452830189E+02     0.8202546758E+03     0.3001578125E+03
  0.2000000000E+00     0.2515723270E+02     0.8134774847E+03     0.3001553774E+03
  0.2000000000E+00     0.2578616352E+02     0.8067011271E+03     0.3001529498E+03
  0.2000000000E+00     0.2641509434E+02     0.7999293850E+03     0.3001505311E+03
  0.2000000000E+00     0.2704402516E+02     0.7931658582E+03     0.3001481227E+03
  0.2000000000E+00     0.2767295597E+02     0.7864139733E+03     0.3001457258E+03
  0.2000000000E+00     0.2830188679E+02     0.7796769909E+03     0.3001433416E+03
  0.2000000000E+00     0.2893081761E+02     0.7729580134E+03     0.3001409712E+03
  0.2000000000E+00     0.2955974843E+02     0.7662599922E+03     0.3001386155E+03
  0.2000000000E+00     0.3018867925E+02     0.7595857344E+03     0.3001362757E+03
  0.2000000000E+00     0.3081761006E+02     0.7529379092E+03     0.3001339525E+03
  0.2000000000E+00     0.3144654088E+02     0.7463190540E+03     0.3001316469E+03
  0.2000000000E+00     0.3207547170E+02     0.7397315802E+03     0.3001293597E+03
  0.2000000000E+00     0.3270440252E+02     0.7331777786E+03     0.3001270916E+03
  0.2000000000E+00     0.3333333333E+02     0.7266598249E+03     0.3001248433E+03
  0.2000000000E+00     0.3396226415E+02     0.7201797844E+03     0.3001226155E+03
  0.2000000000E+00     0.3459119497E+02     0.7137396171E+03     0.3001204087E+03
  0.2000000000E+00     0.3522012579E+02     0.7073411819E+03     0.3001182236E+03
  0.2000000000E+00     0.3584905660E+02     0.7009862409E+03     0.3001160607E+03
  0.2000000000E+00     0.3647798742E+02     0.6946764638E+03     0.3001139205E+03
  0.2000000000E+00     0.3710691824E+02     0.6884134317E+03     0.3001118033E+03
  0.2000000000E+00     0.3773584906E+02     0.6821986407E+03     0.3001097097E+03
  0.2000000000E+00     0.3836477987E+02     0.6760335058E+03     0.3001076400E+03
  0.2000000000E+00     0.3899371069E+02     0.6699193639E+03     0.3001055945E+03
  0.2000000000E+00     0.3962264151E+02     0.6638574776E+03     0.3001035736E+03
  0.2000000000E+00     0.4025157233E+02     0.6578490376E+03     0.3001015775E+03
  0.2000000000E+00     0.4088050314E+02     0.6518951664E+03     0.3000996065E+03
  0.2000000000E+00     0.4150943396E+02     0.6459969209E+03     0.3000976608E+03
  0.2000000000E+00     0.4213836478E+02     0.6401552950E+03     0.3000957407E+03
  0.2000000000E+00     0.4276729560E+02     0.6343712222E+03     0.3000938462E+03
  0.2000000000E+00     0.4339622642E+02     0.6286455785E+03     0.3000919775E+03
  0.2000000000E+00     0.4402515723E+02     0.6229791843E+03     0.3000901349E+03
  0.2000000000E+00     0.4465408805E+02     0.6173728070E+03     0.3000883183E+03
  0.2000000000E+00     0.4528301887E+02     0.6118271632E+03     0.3000865279E+03
  0.2000000000E+00     0.4591194969E+02     0.6063429208E+03     0.3000847637E+03
  0.2000000000E+00     0.4654088050E+02     0.6009207008E+03     0.3000830258E+03
  0.2000000000E+00     0.4716981132E+02     0.5955610796E+03     0.3000813142E+03
  0.2000000000E+00     0.4779874214E+02     0.5902645907E+03     0.3000796289E+03
  0.2000000000E+00     0.4842767296E+02     0.5850317264E+03     0.3000779699E+03
  0.2000000000E+00     0.4905660377E+02     0.5798629399E+03     0.3000763373E+03
  0.2000000000E+00     0.4968553459E+02     0.5747586463E+03     0.3000747309E+03
  0.2000000000E+00     0.5031446541E+02     0.5697192251E+03     0.3000731507E+03
  0.2000000000E+00     0.5094339623E+02     0.5647450208E+03     0.3000715967E+03
  0.2000000000E+00     0.5157232704E+02     0.5598363450E+03     0.3000700688E+03
  0.2000000000E+00     0.5220125786E+02     0.5549934778E+03     0.3000685669E+03
  0.2000000000E+00     0.5283018868E+02     0.5502166688E+03     0.3000670909E+03
  0.2000000000E+00     0.5345911950E+02     0.5455061387E+03     0.3000656407E+03
  0.2000000000E+00     0.5408805031E+02     0.5408620805E+03     0.3000642162E+03
  0.2000000000E+00     0.5471698113E+02     0.5362846610E+03     0.3000628172E+03
  0.2000000000E+00     0.5534591195E+02     0.5317740215E+03     0.3000614437E+03
  0.2000000000E+00     0.5597484277E+02     0.5273302792E+03     0.3000600955E+03
  0.2000000000E+00     0.5660377358E+02     0.5229535284E+03     0.3000587725E+03
  0.2000000000E+00     0.5723270440E+02     0.5186438416E+03     0.3000574744E+03
  0.2000000000E+00     0.5786163522E+02     0.5144012703E+03     0.3000562012E+03
  0.2000000000E+00     0.5849056604E+02     0.5102258461E+03     0.3000549526E+03
  0.2000000000E+00     0.5911949686E+02     0.5061175819E+03     0.3000537285E+03
  0.2000000000E+00     0.5974842767E+02     0.5020764726E+03     0.3000525287E+03
  0.2000000000E+00     0.6037735849E+02     0.4981024962E+03     0.3000513531E+03
  0.2000000000E+00     0.6100628931E+02     0.4941956145E+03     0.3000502014E+03
  0.2000000000E+00     0.6163522013E+02     0.4903557741E+03     0.3000490734E+03
  0.2000000000E+00     0.6226415094E+02     0.4865829073E+03     0.3000479690E+03
  0.2000000000E+00     0.6289308176E+02     0.4828769330E+03     0.3000468880E+03
  0.2000000000E+00     0.6352201258E+02     0.4792377570E+03     0.3000458301E+03
  0.2000000000E+00     0.6415094340E+02     0.4756652737E+03     0.3000447951E+03
  0.2000000000E+00     0.6477987421E+02     0.4721593660E+03     0.3000437830E+03
  0.2000000000E+00     0.6540880503E+02     0.4687199065E+03     0.3000427933E+03
  0.2000000000E+00     0.6603773585E+02     0.4653467581E+03     0.3000418260E+03
  0.2000000000E+00     0.6666666667E+02     0.4620397751E+03     0.3000408808E+03
  0.2000000000E+00     0.6729559748E+02     0.4587988031E+03     0.3000399576E+03
  0.2000000000E+00     0.6792452830E+02     0.4556236806E+03     0.3000390560E+03
  0.2000000000E+00     0.6855345912E+02     0.4525142392E+03     0.3000381760E+03
  0.2000000000E+00     0.6918238994E+02     0.4494703042E+03     0.3000373172E+03
  0.2000000000E+00     0.6981132075E+02     0.4464916957E+03     0.3000364795E+03
  0.2000000000E+00     0.7044025157E+02     0.4435782289E+03     0.3000356627E+03
  0.2000000000E+00     0.7106918239E+02     0.4407297147E+03     0.3000348666E+03
  0.2000000000E+00     0.7169811321E+02     0.4379459607E+03     0.3000340909E+03
  0.2000000000E+00     0.7232704403E+02     0.4352267714E+03     0.3000333355E+03
  0.2000000000E+00     0.7295597484E+02     0.4325719493E+03     0.3000326001E+03
  0.2000000000E+00     0.7358490566E+02     0.4299812951E+03     0.3000318846E+03
  0.2000000000E+00     0.7421383648E+02     0.4274546084E+03     0.3000311888E+03
  0.2000000000E+00     0.7484276730E+02     0.4249916884E+03     0.3000305124E+03
  0.2000000000E+00     0.7547169811E+02     0.4225923346E+03     0.3000298553E+03
  0.2000000000E+00     0.7610062893E+02     0.4202563471E+03     0.3000292173E+03
  0.2000000000E+00     0.7672955975E+02     0.4179835273E+03     0.3000285982E+03
  0.2000000000E+00     0.7735849057E+02     0.4157736785E+03     0.3000279978E+03
  0.2000000000E+00     0.7798742138E+02     0.4136266068E+03     0.3000274159E+03
  0.2000000000E+00     0.7861635220E+02     0.4115421207E+03     0.3000268524E+03
  0.2000000000E+00     0.7924528302E+02     0.4095200329E+03     0.3000263071E+03
  0.2000000000E+00     0.7987421384E+02     0.4075601599E+03     0.3000257798E+03
  0.2000000000E+00     0.8050314465E+02     0.4056623230E+03     0.3000252704E+03
  0.2000000000E+00     0.8113207547E+02     0.4038263486E+03     0.3000247787E+03
  0.2000000000E+00     0.8176100629E+02     0.4020520689E+03     0.3000243045E+03
  0.2000000000E+00     0.8238993711E+02     0.4003393224E+03     0.3000238478E+03
  0.2000000000E+00     0.8301886792E+02     0.3986879543E+03     0.3000234083E+03
  0.2000000000E+00     0.8364779874E+02     0.3970978173E+03     0.3000229859E+03
  0.2000000000E+00     0.8427672956E+02     0.3955687715E+03     0.3000225806E+03
  0.2000000000E+00     0.8490566038E+02     0.3941006857E+03     0.3000221921E+03
  0.2000000000E+00     0.8553459119E+02     0.3926934371E+03     0.3000218204E+03
  0.2000000000E+00     0.8616352201E+02     0.3913469123E+03     0.3000214653E+03
  0.2000000000E+00     0.8679245283E+02     0.3900610076E+03     0.3000211268E+03
  0.2000000000E+00     0.8742138365E+02     0.3888356293E+03     0.3000208046E+03
  0.2000000000E+00     0.8805031447E+02     0.3876706946E+03     0.3000204988E+03
  0.2000000000E+00     0.8867924528E+02     0.3865661312E+03     0.3000202093E+03
  0.2000000000E+00     0.8930817610E+02     0.3855218787E+03     0.3000199359E+03
  0.2000000000E+00     0.8993710692E+02     0.3845378884E+03     0.3000196787E+03
  0.2000000000E+00     0.9056603774E+02     0.3836141236E+03     0.3000194374E+03
  0.2000000000E+00     0.9119496855E+02     0.3827505606E+03     0.3000192121E+03
  0.2000000000E+00     0.9182389937E+02     0.3819471884E+03     0.3000190027E+03
  0.2000000000E+00     0.9245283019E+02     0.3812040095E+03     0.3000188092E+03
  0.2000000000E+00     0.9308176101E+02     0.3805210399E+03     0.3000186315E+03
  0.2000000000E+00     0.9371069182E+02     0.3798983098E+03     0.3000184695E+03
  0.2000000000E+00     0.9433962264E+02     0.3793358636E+03     0.3000183234E+03
  0.2000000000E+00     0.9496855346E+02     0.3788337604E+03     0.3000181930E+03
  0.2000000000E+00     0.9559748428E+02     0.3783920742E+03     0.3000180783E+03
  0.2000000000E+00     0.9622641509E+02     0.3780108940E+03     0.3000179794E+03
  0.2000000000E+00     0.9685534591E+02     0.3776903244E+03     0.3000178963E+03
  0.2000000000E+00     0.9748427673E+02     0.3774304856E+03     0.3000178289E+03
  0.2000000000E+00     0.9811320755E+02     0.3772315136E+03     0.3000177773E+03
  0.2000000000E+00     0.9874213836E+02     0.3770935606E+03     0.3000177415E+03
  0.2000000000E+00     0.9937106918E+02     0.3770167947E+03     0.3000177216E+03
  0.2000000000E+00     0.1000000000E+03     0.3770014010E+03     0.3000177176E+03

  0.3000000000E+00     0.0000000000E+00     0.3279823805E+04     0.3016668860E+03
  0.3000000000E+00     0.6289308176E+00     0.3279459223E+04     0.3016666284E+03
  0.3000000000E+00     0.1257861635E+01     0.3277720893E+04     0.3016654045E+03
  0.3000000000E+00     0.1886792453E+01     0.3274688113E+04     0.3016632741E+03
  0.3000000000E+00     0.2515723270E+01     0.3270435231E+04     0.3016602928E+03
  0.3000000000E+00     0.3144654088E+01     0.3265032062E+04     0.3016565130E+03
  0.3000000000E+00     0.3773584906E+01     0.3258544246E+04     0.3016519837E+03
  0.3000000000E+00     0.4402515723E+01     0.3251033582E+04     0.3016467509E+03
  0.3000000000E+00     0.5031446541E+01     0.3242558313E+04     0.3016408579E+03
  0.3000000000E+00     0.5660377358E+01     0.3233173399E+04     0.3016343454E+03
  0.3000000000E+00     0.6289308176E+01     0.3222930749E+04     0.3016272518E+03
  0.3000000000E+00     0.6918238994E+01     0.3211879439E+04     0.3016196132E+03
  0.3000000000E+00     0.7547169811E+01     0.3200065910E+04     0.3016114638E+03
  0.3000000000E+00     0.8176100629E+01     0.3187534144E+04     0.3016028359E+03
  0.3000000000E+00     0.8805031447E+01     0.3174325830E+04     0.3015937600E+03
  0.3000000000E+00     0.9433962264E+01     0.3160480509E+04     0.3015842650E+03
  0.3000000000E+00     0.1006289308E+02     0.3146035714E+04     0.3015743781E+03
  0.3000000000E+00     0.1069182390E+02     0.3131027093E+04     0.3015641253E+03
  0.3000000000E+00     0.1132075472E+02     0.3115488525E+04     0.3015535311E+03
  0.3000000000E+00     0.1194968553E+02     0.3099452228E+04     0.3015426189E+03
  0.3000000000E+00     0.1257861635E+02     0.3082948855E+04     0.3015314106E+03
  0.3000000000E+00     0.1320754717E+02     0.3066007584E+04     0.3015199274E+03
  0.3000000000E+00     0.1383647799E+02     0.3048656206E+04     0.3015081890E+03
  0.3000000000E+00     0.1446540881E+02     0.3030921199E+04     0.3014962146E+03
  0.3000000000E+00     0.1509433962E+02     0.3012827802E+04     0.3014840220E+03
  0.3000000000E+00     0.1572327044E+02     0.2994400084E+04     0.3014716284E+03
  0.3000000000E+00     0.1635220126E+02     0.2975661003E+04     0.3014590502E+03
  0.3000000000E+00     0.1698113208E+02     0.2956632469E+04     0.3014463026E+03
  0.3000000000E+00     0.1761006289E+02     0.2937335398E+04     0.3014334006E+03
  0.3000000000E+00     0.1823899371E+02     0.2917789758E+04     0.3014203582E+03
  0.3000000000E+00     0.1886792453E+02     0.2898014627E+04     0.3014071887E+03
  0.3000000000E+00     0.1949685535E+02     0.2878028228E+04     0.3013939049E+03
  0.3000000000E+00     0.2012578616E+02     0.2857847979E+04     0.3013805189E+03
  0.3000000000E+00     0.2075471698E+02     0.2837490526E+04     0.3013670422E+03
  0.3000000000E+00     0.2138364780E+02     0.2816971788E+04     0.3013534859E+03
  0.3000000000E+00     0.2201257862E+02     0.2796306985E+04     0.3013398604E+03
  0.3000000000E+00     0.2264150943E+02     0.2775510675E+04     0.3013261758E+03
  0.3000000000E+00     0.2327044025E+02     0.2754596787E+04     0.3013124415E+03
  0.3000000000E+00     0.2389937107E+02     0.2733578647E+04     0.3012986667E+03
  0.3000000000E+00     0.2452830189E+02     0.2712469006E+04     0.3012848600E+03
  0.3000000000E+00     0.2515723270E+02     0.2691280070E+04     0.3012710296E+03
  0.3000000000E+00     0.2578616352E+02     0.2670023522E+04     0.3012571833E+03
  0.3000000000E+00     0.2641509434E+02     0.2648710547E+04     0.3012433288E+03
  0.3000000000E+00     0.2704402516E+02     0.2627351854E+04     0.3012294731E+03
  0.3000000000E+00     0.2767295597E+02     0.2605957699E+04     0.3012156230E+03
  0.3000000000E+00     0.2830188679E+02     0.2584537902E+04     0.3012017850E+03
  0.3000000000E+00     0.2893081761E+02     0.2563101869E+04     0.3011879653E+03
  0.3000000000E+00     0.2955974843E+02     0.2541658612E+04     0.3011741697E+03
  0.3000000000E+00     0.3018867925E+02     0.2520216762E+04     0.3011604038E+03
  0.3000000000E+00     0.3081761006E+02     0.2498784587E+04     0.3011466731E+03
  0.3000000000E+00     0.3144654088E+02     0.2477370012E+04     0.3011329825E+03
  0.3000000000E+00     0.3207547170E+02     0.2455980629E+04     0.3011193368E+03
  0.3000000000E+00     0.3270440252E+02     0.2434623715E+04     0.3011057408E+03
  0.3000000000E+00     0.3333333333E+02     0.2413306241E+04     0.3010921988E+03
  0.3000000000E+00     0.3396226415E+02     0.2392034894E+04     0.3010787149E+03
  0.3000000000E+00     0.3459119497E+02     0.2370816080E+04     0.3010652930E+03
  0.3000000000E+00     0.3522012579E+02     0.2349655942E+04     0.3010519371E+03
  0.3000000000E+00     0.3584905660E+02     0.2328560370E+04     0.3010386506E+03
  0.3000000000E+00     0.3647798742E+02     0.2307535012E+04     0.3010254370E+03
  0.3000000000E+00     0.3710691824E+02     0.2286585285E+04     0.3010122994E+03
  0.3000000000E+00     0.3773584906E+02     0.2265716386E+04     0.3009992411E+03
  0.3000000000E+00     0.3836477987E+02     0.2244933299E+04     0.3009862648E+03
  0.3000000000E+00     0.3899371069E+02     0.2224240808E+04     0.3009733733E+03
  0.3000000000E+00     0.3962264151E+02     0.2203643504E+04     0.3009605693E+03
  0.3000000000E+00     0.4025157233E+02     0.2183145795E+04     0.3009478554E+03
  0.3000000000E+00     0.4088050314E+02     0.2162751911E+04     0.3009352337E+03
  0.3000000000E+00     0.4150943396E+02     0.2142465919E+04     0.3009227066E+03
  0.3000000000E+00     0.4213836478E+02     0.2122291722E+04     0.3009102762E+03
  0.3000000000E+00     0.4276729560E+02     0.2102233076E+04     0.3008979446E+03
