# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.8600000000E+01     0.4213836478E+02     0.4001399482E+04     0.6194344099E+03
  0.8600000000E+01     0.4276729560E+02     0.4001399326E+04     0.6194194419E+03
  0.8600000000E+01     0.4339622642E+02     0.4001399171E+04     0.6194044341E+03
  0.8600000000E+01     0.4402515723E+02     0.4001399014E+04     0.6193893911E+03
  0.8600000000E+01     0.4465408805E+02     0.4001398857E+04     0.6193743176E+03
  0.8600000000E+01     0.4528301887E+02     0.4001398700E+04     0.6193592180E+03
  0.8600000000E+01     0.4591194969E+02     0.4001398542E+04     0.6193440972E+03
  0.8600000000E+01     0.4654088050E+02     0.4001398384E+04     0.6193289595E+03
  0.8600000000E+01     0.4716981132E+02     0.4001398225E+04     0.6193138096E+03
  0.8600000000E+01     0.4779874214E+02     0.4001398067E+04     0.6192986521E+03
  0.8600000000E+01     0.4842767296E+02     0.4001397908E+04     0.6192834915E+03
  0.8600000000E+01     0.4905660377E+02     0.4001397749E+04     0.6192683324E+03
  0.8600000000E+01     0.4968553459E+02     0.4001397590E+04     0.6192531793E+03
  0.8600000000E+01     0.5031446541E+02     0.4001397431E+04     0.6192380367E+03
  0.8600000000E+01     0.5094339623E+02     0.4001397272E+04     0.6192229091E+03
  0.8600000000E+01     0.5157232704E+02     0.4001397113E+04     0.6192078010E+03
  0.8600000000E+01     0.5220125786E+02     0.4001396955E+04     0.6191927171E+03
  0.8600000000E+01     0.5283018868E+02     0.4001396796E+04     0.6191776616E+03
  0.8600000000E+01     0.5345911950E+02     0.4001396638E+04     0.6191626393E+03
  0.8600000000E+01     0.5408805031E+02     0.4001396481E+04     0.6191476544E+03
  0.8600000000E+01     0.5471698113E+02     0.4001396324E+04     0.6191327115E+03
  0.8600000000E+01     0.5534591195E+02     0.4001396167E+04     0.6191178151E+03
  0.8600000000E+01     0.5597484277E+02     0.4001396011E+04     0.6191029697E+03
  0.8600000000E+01     0.5660377358E+02     0.4001395855E+04     0.6190881797E+03
  0.8600000000E+01     0.5723270440E+02     0.4001395700E+04     0.6190734496E+03
  0.8600000000E+01     0.5786163522E+02     0.4001395546E+04     0.6190587838E+03
  0.8600000000E+01     0.5849056604E+02     0.4001395393E+04     0.6190441869E+03
  0.8600000000E+01     0.5911949686E+02     0.4001395240E+04     0.6190296632E+03
  0.8600000000E+01     0.5974842767E+02     0.4001395089E+04     0.6190152172E+03
  0.8600000000E+01     0.6037735849E+02     0.4001394938E+04     0.6190008534E+03
  0.8600000000E+01     0.6100628931E+02     0.4001394789E+04     0.6189865762E+03
  0.8600000000E+01     0.6163522013E+02     0.4001394640E+04     0.6189723901E+03
  0.8600000000E+01     0.6226415094E+02     0.4001394493E+04     0.6189582996E+03
  0.8600000000E+01     0.6289308176E+02     0.4001394346E+04     0.6189443090E+03
  0.8600000000E+01     0.6352201258E+02     0.4001394201E+04     0.6189304229E+03
  0.8600000000E+01     0.6415094340E+02     0.4001394058E+04     0.6189166457E+03
  0.8600000000E+01     0.6477987421E+02     0.4001393915E+04     0.6189029819E+03
  0.8600000000E+01     0.6540880503E+02     0.4001393774E+04     0.6188894358E+03
  0.8600000000E+01     0.6603773585E+02     0.4001393635E+04     0.6188760121E+03
  0.8600000000E+01     0.6666666667E+02     0.4001393497E+04     0.6188627151E+03
  0.8600000000E+01     0.6729559748E+02     0.4001393361E+04     0.6188495493E+03
  0.8600000000E+01     0.6792452830E+02     0.4001393226E+04     0.6188365192E+03
  0.8600000000E+01     0.6855345912E+02     0.4001393093E+04     0.6188236292E+03
  0.8600000000E+01     0.6918238994E+02     0.4001392961E+04     0.6188108839E+03
  0.8600000000E+01     0.6981132075E+02     0.4001392832E+04     0.6187982876E+03
  0.8600000000E+01     0.7044025157E+02     0.4001392704E+04     0.6187858450E+03
  0.8600000000E+01     0.7106918239E+02     0.4001392578E+04     0.6187735604E+03
  0.8600000000E+01     0.7169811321E+02     0.4001392454E+04     0.6187614383E+03
  0.8600000000E+01     0.7232704403E+02     0.4001392332E+04     0.6187494833E+03
  0.8600000000E+01     0.7295597484E+02     0.4001392212E+04     0.6187376999E+03
  0.8600000000E+01     0.7358490566E+02     0.4001392094E+04     0.6187260925E+03
  0.8600000000E+01     0.7421383648E+02     0.4001391978E+04     0.6187146656E+03
  0.8600000000E+01     0.7484276730E+02     0.4001391865E+04     0.6187034238E+03
  0.8600000000E+01     0.7547169811E+02     0.4001391753E+04     0.6186923716E+03
  0.8600000000E+01     0.7610062893E+02     0.4001391644E+04     0.6186815135E+03
  0.8600000000E+01     0.7672955975E+02     0.4001391537E+04     0.6186708540E+03
  0.8600000000E+01     0.7735849057E+02     0.4001391432E+04     0.6186603977E+03
  0.8600000000E+01     0.7798742138E+02     0.4001391330E+04     0.6186501490E+03
  0.8600000000E+01     0.7861635220E+02     0.4001391230E+04     0.6186401126E+03
  0.8600000000E+01     0.7924528302E+02     0.4001391133E+04     0.6186302930E+03
  0.8600000000E+01     0.7987421384E+02     0.4001391038E+04     0.6186206947E+03
  0.8600000000E+01     0.8050314465E+02     0.4001390946E+04     0.6186113223E+03
  0.8600000000E+01     0.8113207547E+02     0.4001390856E+04     0.6186021804E+03
  0.8600000000E+01     0.8176100629E+02     0.4001390769E+04     0.6185932734E+03
  0.8600000000E+01     0.8238993711E+02     0.4001390684E+04     0.6185846060E+03
  0.8600000000E+01     0.8301886792E+02     0.4001390602E+04     0.6185761828E+03
  0.8600000000E+01     0.8364779874E+02     0.4001390523E+04     0.6185680083E+03
  0.8600000000E+01     0.8427672956E+02     0.4001390447E+04     0.6185600872E+03
  0.8600000000E+01     0.8490566038E+02     0.4001390373E+04     0.6185524239E+03
  0.8600000000E+01     0.8553459119E+02     0.4001390302E+04     0.6185450232E+03
  0.8600000000E+01     0.8616352201E+02     0.4001390234E+04     0.6185378895E+03
  0.8600000000E+01     0.8679245283E+02     0.4001390169E+04     0.6185310275E+03
  0.8600000000E+01     0.8742138365E+02     0.4001390106E+04     0.6185244418E+03
  0.8600000000E+01     0.8805031447E+02     0.4001390047E+04     0.6185181370E+03
  0.8600000000E+01     0.8867924528E+02     0.4001389990E+04     0.6185121177E+03
  0.8600000000E+01     0.8930817610E+02     0.4001389937E+04     0.6185063885E+03
  0.8600000000E+01     0.8993710692E+02     0.4001389886E+04     0.6185009540E+03
  0.8600000000E+01     0.9056603774E+02     0.4001389839E+04     0.6184958188E+03
  0.8600000000E+01     0.9119496855E+02     0.4001389794E+04     0.6184909875E+03
  0.8600000000E+01     0.9182389937E+02     0.4001389753E+04     0.6184864648E+03
  0.8600000000E+01     0.9245283019E+02     0.4001389714E+04     0.6184822553E+03
  0.8600000000E+01     0.9308176101E+02     0.4001389679E+04     0.6184783635E+03
  0.8600000000E+01     0.9371069182E+02     0.4001389647E+04     0.6184747941E+03
  0.8600000000E+01     0.9433962264E+02     0.4001389617E+04     0.6184715516E+03
  0.8600000000E+01     0.9496855346E+02     0.4001389591E+04     0.6184686407E+03
  0.8600000000E+01     0.9559748428E+02     0.4001389568E+04     0.6184660660E+03
  0.8600000000E+01     0.9622641509E+02     0.4001389549E+04     0.6184638321E+03
  0.8600000000E+01     0.9685534591E+02     0.4001389532E+04     0.6184619435E+03
  0.8600000000E+01     0.9748427673E+02     0.4001389519E+04     0.6184604049E+03
  0.8600000000E+01     0.9811320755E+02     0.4001389508E+04     0.6184592208E+03
  0.8600000000E+01     0.9874213836E+02     0.4001389501E+04     0.6184583957E+03
  0.8600000000E+01     0.9937106918E+02     0.4001389497E+04     0.6184579344E+03
  0.8600000000E+01     0.1000000000E+03     0.4001389496E+04     0.6184578412E+03

  0.8700000000E+01     0.0000000000E+00     0.3976430534E+04     0.6229075257E+03
  0.8700000000E+01     0.6289308176E+00     0.3976430534E+04     0.6229074138E+03
  0.8700000000E+01     0.1257861635E+01     0.3976430529E+04     0.6229068632E+03
  0.8700000000E+01     0.1886792453E+01     0.3976430522E+04     0.6229058824E+03
  0.8700000000E+01     0.2515723270E+01     0.3976430511E+04     0.6229044798E+03
  0.8700000000E+01     0.3144654088E+01     0.3976430497E+04     0.6229026637E+03
  0.8700000000E+01     0.3773584906E+01     0.3976430480E+04     0.6229004422E+03
  0.8700000000E+01     0.4402515723E+01     0.3976430459E+04     0.6228978235E+03
  0.8700000000E+01     0.5031446541E+01     0.3976430435E+04     0.6228948153E+03
  0.8700000000E+01     0.5660377358E+01     0.3976430408E+04     0.6228914254E+03
  0.8700000000E+01     0.6289308176E+01     0.3976430378E+04     0.6228876615E+03
  0.8700000000E+01     0.6918238994E+01     0.3976430344E+04     0.6228835311E+03
  0.8700000000E+01     0.7547169811E+01     0.3976430307E+04     0.6228790416E+03
  0.8700000000E+01     0.8176100629E+01     0.3976430267E+04     0.6228742004E+03
  0.8700000000E+01     0.8805031447E+01     0.3976430224E+04     0.6228690147E+03
  0.8700000000E+01     0.9433962264E+01     0.3976430177E+04     0.6228634916E+03
  0.8700000000E+01     0.1006289308E+02     0.3976430128E+04     0.6228576381E+03
  0.8700000000E+01     0.1069182390E+02     0.3976430075E+04     0.6228514611E+03
  0.8700000000E+01     0.1132075472E+02     0.3976430019E+04     0.6228449675E+03
  0.8700000000E+01     0.1194968553E+02     0.3976429960E+04     0.6228381640E+03
  0.8700000000E+01     0.1257861635E+02     0.3976429898E+04     0.6228310574E+03
  0.8700000000E+01     0.1320754717E+02     0.3976429834E+04     0.6228236541E+03
  0.8700000000E+01     0.1383647799E+02     0.3976429766E+04     0.6228159608E+03
  0.8700000000E+01     0.1446540881E+02     0.3976429695E+04     0.6228079838E+03
  0.8700000000E+01     0.1509433962E+02     0.3976429621E+04     0.6227997295E+03
  0.8700000000E+01     0.1572327044E+02     0.3976429545E+04     0.6227912041E+03
  0.8700000000E+01     0.1635220126E+02     0.3976429465E+04     0.6227824140E+03
  0.8700000000E+01     0.1698113208E+02     0.3976429383E+04     0.6227733652E+03
  0.8700000000E+01     0.1761006289E+02     0.3976429298E+04     0.6227640639E+03
  0.8700000000E+01     0.1823899371E+02     0.3976429210E+04     0.6227545160E+03
  0.8700000000E+01     0.1886792453E+02     0.3976429120E+04     0.6227447276E+03
  0.8700000000E+01     0.1949685535E+02     0.3976429027E+04     0.6227347045E+03
  0.8700000000E+01     0.2012578616E+02     0.3976428931E+04     0.6227244526E+03
  0.8700000000E+01     0.2075471698E+02     0.3976428833E+04     0.6227139776E+03
  0.8700000000E+01     0.2138364780E+02     0.3976428732E+04     0.6227032854E+03
  0.8700000000E+01     0.2201257862E+02     0.3976428629E+04     0.6226923815E+03
  0.8700000000E+01     0.2264150943E+02     0.3976428523E+04     0.6226812717E+03
  0.8700000000E+01     0.2327044025E+02     0.3976428415E+04     0.6226699616E+03
  0.8700000000E+01     0.2389937107E+02     0.3976428304E+04     0.6226584565E+03
  0.8700000000E+01     0.2452830189E+02     0.3976428192E+04     0.6226467622E+03
  0.8700000000E+01     0.2515723270E+02     0.3976428076E+04     0.6226348840E+03
  0.8700000000E+01     0.2578616352E+02     0.3976427959E+04     0.6226228272E+03
  0.8700000000E+01     0.2641509434E+02     0.3976427840E+04     0.6226105974E+03
  0.8700000000E+01     0.2704402516E+02     0.3976427718E+04     0.6225981998E+03
  0.8700000000E+01     0.2767295597E+02     0.3976427595E+04     0.6225856396E+03
  0.8700000000E+01     0.2830188679E+02     0.3976427469E+04     0.6225729222E+03
  0.8700000000E+01     0.2893081761E+02     0.3976427341E+04     0.6225600528E+03
  0.8700000000E+01     0.2955974843E+02     0.3976427212E+04     0.6225470365E+03
  0.8700000000E+01     0.3018867925E+02     0.3976427081E+04     0.6225338785E+03
  0.8700000000E+01     0.3081761006E+02     0.3976426947E+04     0.6225205839E+03
  0.8700000000E+01     0.3144654088E+02     0.3976426813E+04     0.6225071578E+03
  0.8700000000E+01     0.3207547170E+02     0.3976426676E+04     0.6224936052E+03
  0.8700000000E+01     0.3270440252E+02     0.3976426538E+04     0.6224799311E+03
  0.8700000000E+01     0.3333333333E+02     0.3976426398E+04     0.6224661406E+03
  0.8700000000E+01     0.3396226415E+02     0.3976426257E+04     0.6224522385E+03
  0.8700000000E+01     0.3459119497E+02     0.3976426114E+04     0.6224382299E+03
  0.8700000000E+01     0.3522012579E+02     0.3976425969E+04     0.6224241196E+03
  0.8700000000E+01     0.3584905660E+02     0.3976425824E+04     0.6224099125E+03
  0.8700000000E+01     0.3647798742E+02     0.3976425677E+04     0.6223956136E+03
  0.8700000000E+01     0.3710691824E+02     0.3976425529E+04     0.6223812275E+03
  0.8700000000E+01     0.3773584906E+02     0.3976425379E+04     0.6223667592E+03
  0.8700000000E+01     0.3836477987E+02     0.3976425229E+04     0.6223522134E+03
  0.8700000000E+01     0.3899371069E+02     0.3976425077E+04     0.6223375949E+03
  0.8700000000E+01     0.3962264151E+02     0.3976424925E+04     0.6223229084E+03
  0.8700000000E+01     0.4025157233E+02     0.3976424771E+04     0.6223081588E+03
  0.8700000000E+01     0.4088050314E+02     0.3976424617E+04     0.6222933506E+03
  0.8700000000E+01     0.4150943396E+02     0.3976424462E+04     0.6222784887E+03
  0.8700000000E+01     0.4213836478E+02     0.3976424306E+04     0.6222635776E+03
  0.8700000000E+01     0.4276729560E+02     0.3976424149E+04     0.6222486221E+03
  0.8700000000E+01     0.4339622642E+02     0.3976423992E+04     0.6222336267E+03
  0.8700000000E+01     0.4402515723E+02     0.3976423834E+04     0.6222185963E+03
  0.8700000000E+01     0.4465408805E+02     0.3976423675E+04     0.6222035352E+03
  0.8700000000E+01     0.4528301887E+02     0.3976423516E+04     0.6221884482E+03
  0.8700000000E+01     0.4591194969E+02     0.3976423357E+04     0.6221733399E+03
  0.8700000000E+01     0.4654088050E+02     0.3976423197E+04     0.6221582148E+03
  0.8700000000E+01     0.4716981132E+02     0.3976423037E+04     0.6221430775E+03
  0.8700000000E+01     0.4779874214E+02     0.3976422877E+04     0.6221279326E+03
  0.8700000000E+01     0.4842767296E+02     0.3976422716E+04     0.6221127846E+03
  0.8700000000E+01     0.4905660377E+02     0.3976422556E+04     0.6220976381E+03
  0.8700000000E+01     0.4968553459E+02     0.3976422395E+04     0.6220824976E+03
  0.8700000000E+01     0.5031446541E+02     0.3976422235E+04     0.6220673675E+03
  0.8700000000E+01     0.5094339623E+02     0.3976422074E+04     0.6220522525E+03
  0.8700000000E+01     0.5157232704E+02     0.3976421914E+04     0.6220371570E+03
  0.8700000000E+01     0.5220125786E+02     0.3976421754E+04     0.6220220856E+03
  0.8700000000E+01     0.5283018868E+02     0.3976421594E+04     0.6220070427E+03
  0.8700000000E+01     0.5345911950E+02     0.3976421434E+04     0.6219920328E+03
  0.8700000000E+01     0.5408805031E+02     0.3976421275E+04     0.6219770603E+03
  0.8700000000E+01     0.5471698113E+02     0.3976421116E+04     0.6219621299E+03
  0.8700000000E+01     0.5534591195E+02     0.3976420958E+04     0.6219472459E+03
  0.8700000000E+01     0.5597484277E+02     0.3976420800E+04     0.6219324128E+03
  0.8700000000E+01     0.5660377358E+02     0.3976420643E+04     0.6219176351E+03
  0.8700000000E+01     0.5723270440E+02     0.3976420487E+04     0.6219029172E+03
  0.8700000000E+01     0.5786163522E+02     0.3976420331E+04     0.6218882636E+03
  0.8700000000E+01     0.5849056604E+02     0.3976420176E+04     0.6218736788E+03
  0.8700000000E+01     0.5911949686E+02     0.3976420022E+04     0.6218591671E+03
  0.8700000000E+01     0.5974842767E+02     0.3976419869E+04     0.6218447332E+03
  0.8700000000E+01     0.6037735849E+02     0.3976419717E+04     0.6218303813E+03
  0.8700000000E+01     0.6100628931E+02     0.3976419566E+04     0.6218161160E+03
  0.8700000000E+01     0.6163522013E+02     0.3976419416E+04     0.6218019417E+03
  0.8700000000E+01     0.6226415094E+02     0.3976419267E+04     0.6217878628E+03
  0.8700000000E+01     0.6289308176E+02     0.3976419119E+04     0.6217738839E+03
  0.8700000000E+01     0.6352201258E+02     0.3976418973E+04     0.6217600093E+03
  0.8700000000E+01     0.6415094340E+02     0.3976418828E+04     0.6217462436E+03
  0.8700000000E+01     0.6477987421E+02     0.3976418684E+04     0.6217325911E+03
  0.8700000000E+01     0.6540880503E+02     0.3976418542E+04     0.6217190563E+03
  0.8700000000E+01     0.6603773585E+02     0.3976418401E+04     0.6217056437E+03
  0.8700000000E+01     0.6666666667E+02     0.3976418261E+04     0.6216923578E+03
  0.8700000000E+01     0.6729559748E+02     0.3976418124E+04     0.6216792029E+03
  0.8700000000E+01     0.6792452830E+02     0.3976417988E+04     0.6216661836E+03
  0.8700000000E+01     0.6855345912E+02     0.3976417853E+04     0.6216533044E+03
  0.8700000000E+01     0.6918238994E+02     0.3976417721E+04     0.6216405696E+03
  0.8700000000E+01     0.6981132075E+02     0.3976417590E+04     0.6216279839E+03
  0.8700000000E+01     0.7044025157E+02     0.3976417461E+04     0.6216155515E+03
  0.8700000000E+01     0.7106918239E+02     0.3976417333E+04     0.6216032771E+03
  0.8700000000E+01     0.7169811321E+02     0.3976417208E+04     0.6215911652E+03
  0.8700000000E+01     0.7232704403E+02     0.3976417085E+04     0.6215792201E+03
  0.8700000000E+01     0.7295597484E+02     0.3976416964E+04     0.6215674464E+03
  0.8700000000E+01     0.7358490566E+02     0.3976416845E+04     0.6215558487E+03
  0.8700000000E+01     0.7421383648E+02     0.3976416728E+04     0.6215444313E+03
  0.8700000000E+01     0.7484276730E+02     0.3976416613E+04     0.6215331989E+03
  0.8700000000E+01     0.7547169811E+02     0.3976416500E+04     0.6215221558E+03
  0.8700000000E+01     0.7610062893E+02     0.3976416390E+04     0.6215113068E+03
  0.8700000000E+01     0.7672955975E+02     0.3976416282E+04     0.6215006561E+03
  0.8700000000E+01     0.7735849057E+02     0.3976416176E+04     0.6214902085E+03
  0.8700000000E+01     0.7798742138E+02     0.3976416073E+04     0.6214799684E+03
  0.8700000000E+01     0.7861635220E+02     0.3976415972E+04     0.6214699403E+03
  0.8700000000E+01     0.7924528302E+02     0.3976415874E+04     0.6214601289E+03
  0.8700000000E+01     0.7987421384E+02     0.3976415778E+04     0.6214505386E+03
  0.8700000000E+01     0.8050314465E+02     0.3976415685E+04     0.6214411739E+03
  0.8700000000E+01     0.8113207547E+02     0.3976415594E+04     0.6214320396E+03
  0.8700000000E+01     0.8176100629E+02     0.3976415506E+04     0.6214231400E+03
  0.8700000000E+01     0.8238993711E+02     0.3976415420E+04     0.6214144799E+03
  0.8700000000E+01     0.8301886792E+02     0.3976415338E+04     0.6214060637E+03
  0.8700000000E+01     0.8364779874E+02     0.3976415258E+04     0.6213978960E+03
  0.8700000000E+01     0.8427672956E+02     0.3976415180E+04     0.6213899814E+03
  0.8700000000E+01     0.8490566038E+02     0.3976415106E+04     0.6213823245E+03
  0.8700000000E+01     0.8553459119E+02     0.3976415034E+04     0.6213749299E+03
  0.8700000000E+01     0.8616352201E+02     0.3976414966E+04     0.6213678022E+03
  0.8700000000E+01     0.8679245283E+02     0.3976414900E+04     0.6213609459E+03
  0.8700000000E+01     0.8742138365E+02     0.3976414837E+04     0.6213543657E+03
  0.8700000000E+01     0.8805031447E+02     0.3976414777E+04     0.6213480661E+03
  0.8700000000E+01     0.8867924528E+02     0.3976414720E+04     0.6213420518E+03
  0.8700000000E+01     0.8930817610E+02     0.3976414666E+04     0.6213363273E+03
  0.8700000000E+01     0.8993710692E+02     0.3976414615E+04     0.6213308974E+03
  0.8700000000E+01     0.9056603774E+02     0.3976414567E+04     0.6213257664E+03
  0.8700000000E+01     0.9119496855E+02     0.3976414522E+04     0.6213209392E+03
  0.8700000000E+01     0.9182389937E+02     0.3976414480E+04     0.6213164203E+03
  0.8700000000E+01     0.9245283019E+02     0.3976414441E+04     0.6213122142E+03
  0.8700000000E+01     0.9308176101E+02     0.3976414405E+04     0.6213083257E+03
  0.8700000000E+01     0.9371069182E+02     0.3976414373E+04     0.6213047592E+03
  0.8700000000E+01     0.9433962264E+02     0.3976414343E+04     0.6213015195E+03
  0.8700000000E+01     0.9496855346E+02     0.3976414317E+04     0.6212986110E+03
  0.8700000000E+01     0.9559748428E+02     0.3976414294E+04     0.6212960384E+03
  0.8700000000E+01     0.9622641509E+02     0.3976414274E+04     0.6212938064E+03
  0.8700000000E+01     0.9685534591E+02     0.3976414257E+04     0.6212919194E+03
  0.8700000000E+01     0.9748427673E+02     0.3976414243E+04     0.6212903820E+03
  0.8700000000E+01     0.9811320755E+02     0.3976414233E+04     0.6212891989E+03
  0.8700000000E+01     0.9874213836E+02     0.3976414226E+04     0.6212883745E+03
  0.8700000000E+01     0.9937106918E+02     0.3976414222E+04     0.6212879135E+03
  0.8700000000E+01     0.1000000000E+03     0.3976414221E+04     0.6212878204E+03

  0.8800000000E+01     0.0000000000E+00     0.3951505413E+04     0.6257128331E+03
  0.8800000000E+01     0.6289308176E+00     0.3951505412E+04     0.6257127213E+03
  0.8800000000E+01     0.1257861635E+01     0.3951505408E+04     0.6257121711E+03
  0.8800000000E+01     0.1886792453E+01     0.3951505400E+04     0.6257111911E+03
  0.8800000000E+01     0.2515723270E+01     0.3951505390E+04     0.6257097897E+03
  0.8800000000E+01     0.3144654088E+01     0.3951505375E+04     0.6257079751E+03
  0.8800000000E+01     0.3773584906E+01     0.3951505358E+04     0.6257057555E+03
  0.8800000000E+01     0.4402515723E+01     0.3951505337E+04     0.6257031390E+03
  0.8800000000E+01     0.5031446541E+01     0.3951505313E+04     0.6257001333E+03
  0.8800000000E+01     0.5660377358E+01     0.3951505285E+04     0.6256967462E+03
  0.8800000000E+01     0.6289308176E+01     0.3951505255E+04     0.6256929854E+03
  0.8800000000E+01     0.6918238994E+01     0.3951505221E+04     0.6256888585E+03
  0.8800000000E+01     0.7547169811E+01     0.3951505183E+04     0.6256843728E+03
  0.8800000000E+01     0.8176100629E+01     0.3951505143E+04     0.6256795356E+03
  0.8800000000E+01     0.8805031447E+01     0.3951505099E+04     0.6256743542E+03
  0.8800000000E+01     0.9433962264E+01     0.3951505052E+04     0.6256688356E+03
  0.8800000000E+01     0.1006289308E+02     0.3951505002E+04     0.6256629870E+03
  0.8800000000E+01     0.1069182390E+02     0.3951504949E+04     0.6256568152E+03
  0.8800000000E+01     0.1132075472E+02     0.3951504893E+04     0.6256503270E+03
  0.8800000000E+01     0.1194968553E+02     0.3951504833E+04     0.6256435292E+03
  0.8800000000E+01     0.1257861635E+02     0.3951504771E+04     0.6256364285E+03
  0.8800000000E+01     0.1320754717E+02     0.3951504705E+04     0.6256290314E+03
  0.8800000000E+01     0.1383647799E+02     0.3951504637E+04     0.6256213444E+03
  0.8800000000E+01     0.1446540881E+02     0.3951504565E+04     0.6256133740E+03
  0.8800000000E+01     0.1509433962E+02     0.3951504491E+04     0.6256051266E+03
  0.8800000000E+01     0.1572327044E+02     0.3951504413E+04     0.6255966084E+03
  0.8800000000E+01     0.1635220126E+02     0.3951504333E+04     0.6255878255E+03
  0.8800000000E+01     0.1698113208E+02     0.3951504250E+04     0.6255787843E+03
  0.8800000000E+01     0.1761006289E+02     0.3951504164E+04     0.6255694907E+03
  0.8800000000E+01     0.1823899371E+02     0.3951504076E+04     0.6255599508E+03
  0.8800000000E+01     0.1886792453E+02     0.3951503984E+04     0.6255501705E+03
  0.8800000000E+01     0.1949685535E+02     0.3951503890E+04     0.6255401557E+03
  0.8800000000E+01     0.2012578616E+02     0.3951503794E+04     0.6255299123E+03
  0.8800000000E+01     0.2075471698E+02     0.3951503694E+04     0.6255194461E+03
  0.8800000000E+01     0.2138364780E+02     0.3951503593E+04     0.6255087627E+03
  0.8800000000E+01     0.2201257862E+02     0.3951503488E+04     0.6254978680E+03
  0.8800000000E+01     0.2264150943E+02     0.3951503382E+04     0.6254867674E+03
  0.8800000000E+01     0.2327044025E+02     0.3951503272E+04     0.6254754666E+03
  0.8800000000E+01     0.2389937107E+02     0.3951503161E+04     0.6254639712E+03
  0.8800000000E+01     0.2452830189E+02     0.3951503047E+04     0.6254522866E+03
  0.8800000000E+01     0.2515723270E+02     0.3951502931E+04     0.6254404182E+03
  0.8800000000E+01     0.2578616352E+02     0.3951502812E+04     0.6254283715E+03
  0.8800000000E+01     0.2641509434E+02     0.3951502692E+04     0.6254161518E+03
  0.8800000000E+01     0.2704402516E+02     0.3951502569E+04     0.6254037645E+03
  0.8800000000E+01     0.2767295597E+02     0.3951502444E+04     0.6253912148E+03
  0.8800000000E+01     0.2830188679E+02     0.3951502317E+04     0.6253785080E+03
  0.8800000000E+01     0.2893081761E+02     0.3951502188E+04     0.6253656493E+03
  0.8800000000E+01     0.2955974843E+02     0.3951502057E+04     0.6253526438E+03
  0.8800000000E+01     0.3018867925E+02     0.3951501925E+04     0.6253394967E+03
  0.8800000000E+01     0.3081761006E+02     0.3951501790E+04     0.6253262132E+03
  0.8800000000E+01     0.3144654088E+02     0.3951501654E+04     0.6253127982E+03
  0.8800000000E+01     0.3207547170E+02     0.3951501516E+04     0.6252992569E+03
  0.8800000000E+01     0.3270440252E+02     0.3951501376E+04     0.6252855942E+03
  0.8800000000E+01     0.3333333333E+02     0.3951501235E+04     0.6252718151E+03
  0.8800000000E+01     0.3396226415E+02     0.3951501093E+04     0.6252579246E+03
  0.8800000000E+01     0.3459119497E+02     0.3951500948E+04     0.6252439276E+03
  0.8800000000E+01     0.3522012579E+02     0.3951500803E+04     0.6252298290E+03
  0.8800000000E+01     0.3584905660E+02     0.3951500656E+04     0.6252156338E+03
  0.8800000000E+01     0.3647798742E+02     0.3951500507E+04     0.6252013467E+03
  0.8800000000E+01     0.3710691824E+02     0.3951500358E+04     0.6251869726E+03
  0.8800000000E+01     0.3773584906E+02     0.3951500207E+04     0.6251725163E+03
  0.8800000000E+01     0.3836477987E+02     0.3951500055E+04     0.6251579826E+03
  0.8800000000E+01     0.3899371069E+02     0.3951499902E+04     0.6251433762E+03
  0.8800000000E+01     0.3962264151E+02     0.3951499748E+04     0.6251287020E+03
  0.8800000000E+01     0.4025157233E+02     0.3951499593E+04     0.6251139646E+03
  0.8800000000E+01     0.4088050314E+02     0.3951499437E+04     0.6250991687E+03
  0.8800000000E+01     0.4150943396E+02     0.3951499280E+04     0.6250843191E+03
  0.8800000000E+01     0.4213836478E+02     0.3951499122E+04     0.6250694204E+03
  0.8800000000E+01     0.4276729560E+02     0.3951498964E+04     0.6250544773E+03
  0.8800000000E+01     0.4339622642E+02     0.3951498805E+04     0.6250394945E+03
  0.8800000000E+01     0.4402515723E+02     0.3951498646E+04     0.6250244765E+03
  0.8800000000E+01     0.4465408805E+02     0.3951498485E+04     0.6250094279E+03
  0.8800000000E+01     0.4528301887E+02     0.3951498325E+04     0.6249943535E+03
  0.8800000000E+01     0.4591194969E+02     0.3951498164E+04     0.6249792577E+03
  0.8800000000E+01     0.4654088050E+02     0.3951498003E+04     0.6249641452E+03
  0.8800000000E+01     0.4716981132E+02     0.3951497841E+04     0.6249490205E+03
  0.8800000000E+01     0.4779874214E+02     0.3951497679E+04     0.6249338882E+03
  0.8800000000E+01     0.4842767296E+02     0.3951497517E+04     0.6249187527E+03
  0.8800000000E+01     0.4905660377E+02     0.3951497355E+04     0.6249036188E+03
  0.8800000000E+01     0.4968553459E+02     0.3951497193E+04     0.6248884908E+03
  0.8800000000E+01     0.5031446541E+02     0.3951497031E+04     0.6248733734E+03
  0.8800000000E+01     0.5094339623E+02     0.3951496869E+04     0.6248582709E+03
  0.8800000000E+01     0.5157232704E+02     0.3951496707E+04     0.6248431880E+03
  0.8800000000E+01     0.5220125786E+02     0.3951496545E+04     0.6248281290E+03
  0.8800000000E+01     0.5283018868E+02     0.3951496383E+04     0.6248130986E+03
  0.8800000000E+01     0.5345911950E+02     0.3951496222E+04     0.6247981012E+03
  0.8800000000E+01     0.5408805031E+02     0.3951496061E+04     0.6247831412E+03
